OBJECTID,GEOID,STATE,COUNTY,TRACT,EACODE,EANAME,HCV_PUBLIC,HCV_PUBLIC_PCT,Shape__Area,Shape__Length
78802,51153901504,51,153,901504,,,,,13897707.9492188,16930.7171203682
78803,51153901222,51,153,901222,,,,,2013043.859375,6843.7889795217
78804,51153901403,51,153,901403,,,45,2.3599999,8305557.09375,12543.9902268824
78805,51153901223,51,153,901223,,,11,1.76999998,6470829.3515625,12963.3150782271
78839,51750010102,51,750,010102,,,18,2.24000001,9910761.375,21012.1551822483
78840,51059470300,51,059,470300,,,,,5818763.5234375,10863.5716203201
78841,51059481600,51,059,481600,,,,,14553960.84375,21081.0073767844
78842,51177020308,51,177,020308,,,12,7.13999987,6928284.328125,13259.312974539
78843,51177020311,51,177,020311,,,27,7.09000015,142845720.167969,61389.3030502538
78844,51177020403,51,177,020403,,,,,181099738.386719,70798.6933644836
78845,51177020406,51,177,020406,,,,,177481205.664063,62159.8230875844
78846,51059415800,51,059,415800,,,,,6250575.61328125,12326.4080012509
78847,51059415900,51,059,415900,,,,,8010447.52734375,14915.9594498289
78848,51177020201,51,177,020201,,,63,10.72999954,31361541.0742188,32437.0016342684
78849,51700032131,51,700,032131,,,16,3.99000001,4441353.26953125,10599.57550397
78850,51700032300,51,700,032300,,,,,50782718.6210938,64108.3312063299
78851,51810046015,51,810,046015,,,,,9745087.625,14315.1751999306
78852,51760041200,51,760,041200,,,,,507633.2734375,3410.97294737942
78853,51059491602,51,059,491602,,,,,3687241.01953125,9039.00593241245
78854,51059491802,51,059,491802,,,,,2789874.3828125,8578.49156240192
78855,51059416100,51,059,416100,,,,,9191717.49609375,22629.7769965109
78856,51059481400,51,059,481400,,,,,9366181.48828125,20502.5163500496
78857,51059470100,51,059,470100,,,,,12555639.7109375,28313.4514386039
78858,51059460300,51,059,460300,,,,,3665918.99609375,12273.5568782206
78859,51059451400,51,059,451400,,,118,10.64000034,811771.29296875,5031.59614144259
78860,51059461000,51,059,461000,,,,,2754936.1015625,8132.30557687895
78861,51059420400,51,059,420400,,,15,0.82999998,1582339.52734375,6403.76460423407
78862,51059440800,51,059,440800,,,13,2.93000007,10609129.6914063,22640.6159374496
78863,51059415500,51,059,415500,,,91,14.19999981,6392274.921875,13842.576696689
78864,51059480100,51,059,480100,,,,,58756501.2773438,57605.3491557691
78865,51840000102,51,840,000102,,,67,6.03000021,2618142.37109375,9090.5602117774
78866,51087201205,51,087,201205,,,31,3.5999999,6264103.171875,12268.345182816
78867,51087201204,51,087,201204,,,41,7.23999977,4037808.69140625,11124.5679668961
78868,51049930200,51,049,930200,,,,,330216218.847656,132170.05765536
78869,51107611102,51,107,611102,,,,,8073013.484375,17586.4087887156
78870,51087200132,51,087,200132,,,,,4432776.41015625,11507.0785024335
78871,51087200143,51,087,200143,,,,,3475711.13671875,8814.66569904385
78872,51810046019,51,810,046019,,,61,9.35999966,3000590.96484375,9648.81129096664
78873,51810040405,51,810,040405,,,64,5.46999979,1298269.359375,5571.48208063899
78874,51007930102,51,007,930102,,,,,443798317.875,139845.033105866
78875,51033030503,51,033,030503,,,,,222970089.015625,91193.6386431562
78876,51033030501,51,033,030501,,,,,54057794.6367188,38996.9603739844
78877,51033030502,51,033,030502,,,,,111706642.367188,56008.3887033805
78878,51510200704,51,510,200704,,,33,2.00999999,1333560.90625,6619.72914464553
78879,51800075801,51,800,075801,,,,,213669605.945313,65829.3093477879
78880,51800075301,51,800,075301,,,,,15476822.5,19462.0323878263
78881,51131930200,51,131,930200,,,14,3.27999997,294173957.417969,304795.964842294
78882,51191010602,51,191,010602,,,,,65632408.9960938,47964.0882426958
78883,51029930102,51,029,930102,,,22,6.78999996,363337901.585938,94817.7417278637
78884,51029930202,51,029,930202,,,19,3.77999997,1027471312.63281,190568.219703561
78885,51029930101,51,029,930101,,,13,3.8499999,620823653.851563,157783.1698688
78886,51029930201,51,029,930201,,,28,6.86000013,398069603.371094,104962.127199986
78887,51155210202,51,155,210202,,,,,221229188.511719,98846.1811869825
78888,51153901415,51,153,901415,,,,,5299558.0234375,13241.3126868648
78889,51187020500,51,187,020500,,,22,2.5999999,6039451.15625,14497.5361530838
78890,51119951200,51,119,951200,,,,,57041864.4804688,83424.3068017434
78891,51059422401,51,059,422401,,,,,922134.9296875,4343.50370189638
78925,51760050400,51,760,050400,,,,,3017209.73828125,7113.12961629304
78932,51510200703,51,510,200703,,,23,1.88999999,1974818.48046875,5799.24521806191
78933,51059421900,51,059,421900,,,,,24480599.1835938,24329.0437227483
78934,51177020404,51,177,020404,,,,,225501983.253906,88955.8688212726
78935,51107611012,51,107,611012,,,,,9591137.8671875,15172.3383000851
78936,51760041400,51,760,041400,,,29,5.75,1005316.54296875,4903.68336426862
78937,51760041600,51,760,041600,,,,,5219307.87890625,10620.6717386787
78938,51163930400,51,163,930400,,,,,346106698.679688,135458.0234392
78939,51141030101,51,141,030101,,,,,374999942.085938,108358.712229464
78940,51087201601,51,087,201601,,,,,154637041.226563,85945.6185685951
78941,51009010202,51,009,010202,,,,,262472668.929688,92034.0170458823
78942,51009010201,51,009,010201,,,15,3.13000011,201202390.480469,86083.3687839787
78943,51009010506,51,009,010506,,,,,22742676.3984375,22718.753925261
78944,51009010505,51,009,010505,,,,,10227222.3398438,18201.543104185
78945,51047930300,51,047,930300,,,87,6.09000015,30459097.5625,24343.99162348
78946,51047930400,51,047,930400,,,23,4.1500001,528191489.5625,157782.156733949
78947,51167030100,51,167,030100,,,13,3.69000006,272019156.566406,101321.000235446
78948,51117930500,51,117,930500,,,,,228171880.152344,63584.6119087563
78949,51117930800,51,117,930800,,,,,253728631.054688,90629.4686415501
78950,51117930300,51,117,930300,,,,,438102203.34375,147929.881181509
78951,51117930700,51,117,930700,,,,,397664226.71875,159338.986492835
78952,51117930600,51,117,930600,,,,,496064906.628906,119437.560672353
78953,51195930700,51,195,930700,,,14,6.67000008,152620819.839844,67085.4274892062
78954,51195931100,51,195,931100,,,43,12.03999996,254378593.164063,82950.5624394688
78955,51195931400,51,195,931400,,,52,10.46000004,162251707.753906,107658.976874644
78956,51195930800,51,195,930800,,,,,187349180.152344,76926.2052811993
78957,51195931500,51,195,931500,,,108,19.14999962,147558637.152344,93867.9229158835
78958,51195931700,51,195,931700,,,23,9.27000046,92084934.9023438,62140.7331050526
78959,51195931200,51,195,931200,,,183,21.28000069,59882170.6523438,36152.2695040127
78960,51550020805,51,550,020805,,,16,1.35000002,17068089.171875,20511.5098160264
78961,51550021009,51,550,021009,,,,,28710871.625,28611.6670057005
78962,51550020001,51,550,020001,,,,,2991862.3984375,8914.27181950445
78963,51550020002,51,550,020002,,,27,3.67000008,4023150.5078125,8920.89190281177
78964,51840000101,51,840,000101,,,25,4.07999992,2705607.046875,7867.88523303093
78965,51161030205,51,161,030205,,,,,12028058.6171875,15647.4249293618
78966,51161030802,51,161,030802,,,,,9761592.890625,12676.6461427255
78967,51087200302,51,087,200302,,,,,3905225.3984375,8611.00684968908
78968,51143010302,51,143,010302,,,,,362378379.023438,113730.828670547
78969,51760010202,51,760,010202,,,11,1.24000001,4208780.1171875,9048.38950419497
78970,51800075502,51,800,075502,,,,,93049587.9570313,45751.0568259819
78971,51800075203,51,800,075203,,,,,6732248.89453125,11595.5181067637
78972,51760070804,51,760,070804,,,18,4.73999977,5737532.875,14699.7293437684
78973,51089010100,51,089,010100,,,19,2.48000002,18800811.8046875,20081.6653292577
78974,51089010500,51,089,010500,,,,,236951388.207031,70871.3764123106
78975,51089010400,51,089,010400,,,,,273528772.210938,98973.9466872367
78976,51197050301,51,197,050301,,,26,5.63000011,107445745.4375,62413.0868780835
78977,51197050402,51,197,050402,,,,,326517312.941406,79984.6538523286
78978,51155980100,51,155,980100,,,,,12459015.1289063,18889.4347044194
78979,51059491403,51,059,491403,,,,,2855054.67578125,8312.11574382077
78980,51059492202,51,059,492202,,,,,9733446.54296875,13241.1882942612
78981,51059430902,51,059,430902,,,,,3227604.19140625,8542.42376252658
78982,51059440701,51,059,440701,,,,,3095665.7734375,10088.7898078377
79022,51760060600,51,760,060600,,,,,3240682.5234375,8636.06302553334
79023,51760021100,51,760,021100,,,28,7.67000008,2471491.4765625,7730.74314095257
79024,51013102400,51,013,102400,,,11,1.36000001,1594333.796875,6368.1764568357
79025,51630000100,51,630,000100,,,12,1.58000004,2798518.0078125,8090.0512380221
79026,51023040501,51,023,040501,,,,,46907672.0703125,44651.455824386
79027,51023040401,51,023,040401,,,,,99774946.2539063,51453.5251216106
79028,51760071002,51,760,071002,,,29,3.05999994,3594747.53125,9385.97898243186
79029,51023040402,51,023,040402,,,,,35878612.5703125,33486.4464732812
79030,51600300400,51,600,300400,,,13,3.23000002,3304698.60546875,12177.8679324324
79031,51770002400,51,770,002400,,,146,20.51000023,4474262.32421875,10141.066997035
79032,51700032130,51,700,032130,,,,,4871054.57421875,10673.7484682317
79033,51700032129,51,700,032129,,,43,4.19000006,2599913.09375,8374.09565497273
79034,51760020300,51,760,020300,,,39,10.34000015,1292883.04296875,5980.97566548331
79035,51775010502,51,775,010502,,,,,8684489.8515625,15091.399136815
79036,51710005901,51,710,005901,,,206,11.98999977,2313712.703125,7076.32138471156
79037,51710004300,51,710,004300,,,341,29.94000053,1857081.83984375,5747.06749180428
79038,51195930900,51,195,930900,,,125,21.78000069,67709003.7890625,49800.9027677989
79039,51195931000,51,195,931000,,,29,16.02000046,245305569.964844,82005.9609981026
79040,51195931600,51,195,931600,,,49,20.32999992,134355498.664063,68701.9562490311
79041,51195931300,51,195,931300,,,58,15.89000034,145000741.933594,82578.0151982083
79042,51800065402,51,800,065402,,,36,12.46000004,1971218.91015625,6732.51522555971
79043,51800075406,51,800,075406,,,48,10.97999954,5366338.0234375,9236.4565052961
79044,51153900702,51,153,900702,,,15,2.11999989,7191518.53125,14148.2390701454
79045,51800075503,51,800,075503,,,,,9858896.4921875,16159.9423841433
79046,51800065401,51,800,065401,,,126,20.76000023,2246477.546875,6536.24515130786
79047,51800065302,51,800,065302,,,45,8.53999996,1345425.7734375,4732.9125393313
79048,51083930400,51,083,930400,,,,,529019690.855469,166439.762985489
79049,51083930500,51,083,930500,,,,,297929079.679688,107188.735775058
79050,51083930100,51,083,930100,,,,,489477158.945313,138292.827154378
79051,51550020400,51,550,020400,,,34,6.94999981,2687103.03125,7616.34919102907
79052,51810045810,51,810,045810,,,,,1083081.921875,4757.33662933998
79053,51061930401,51,061,930401,,,,,57831933.6992188,37424.3337225922
79054,51061930404,51,061,930404,,,,,180244874.851563,71493.4172539577
79055,51810046009,51,810,046009,,,43,7.11999989,6840803.99609375,12676.7026346357
79056,51087200303,51,087,200303,,,,,4580327.78125,9922.3327889664
79057,51087200305,51,087,200305,,,,,6389380.33984375,11472.6190269233
79058,51087200404,51,087,200404,,,,,3492232.33984375,8739.44896346213
79059,51131930100,51,131,930100,,,38,5.26999998,215160280.792969,302295.438329097
79060,51185020302,51,185,020302,,,11,4.23000002,134271996.8125,81495.1280475981
79061,51035080601,51,035,080601,,,,,148671891.390625,65978.6563248483
79062,51143011302,51,143,011302,,,,,32852322.734375,29099.2173874186
79063,51143010803,51,143,010803,,,,,187120866.542969,83734.2230669197
79064,51143010301,51,143,010301,,,,,135729842.191406,71430.7249393237
79065,51143011301,51,143,011301,,,39,7.19999981,30724913.5898438,39345.2384848673
79066,51143010804,51,143,010804,,,,,205596414.632813,91109.9423721052
79067,51087201206,51,087,201206,,,75,17.47999954,2648074.63671875,7285.62724447937
79068,51087200151,51,087,200151,,,,,8823119.28125,13638.4098747721
79069,51087200153,51,087,200153,,,,,3620123.859375,9725.45700928391
79070,51087201203,51,087,201203,,,15,4.34000015,15267313.6054688,24028.4691837776
79071,51065020103,51,065,020103,,,,,11574003.8945313,17402.5632986761
79072,51760070901,51,760,070901,,,26,3.1500001,7494416.67578125,13891.1839187418
79073,51760040202,51,760,040202,,,,,5670753.390625,10468.3313911988
79075,51187020200,51,187,020200,,,,,202314373.75,83803.5823080812
79076,51187020300,51,187,020300,,,,,197832545.851563,108994.74320617
79077,51187020700,51,187,020700,,,,,254598289.839844,97511.0986059289
79078,51087980100,51,087,980100,,,,,14135266.515625,16078.7424050608
79079,51087201701,51,087,201701,,,12,2.58999991,7360653.98828125,14475.5657211063
79080,51059440501,51,059,440501,,,,,7375053.74609375,13032.2335593448
79081,51059491103,51,059,491103,,,26,5.76000023,3148431.5859375,9850.41585374013
79082,51059490502,51,059,490502,,,,,16182868.46875,19818.9955259815
79083,51059452802,51,059,452802,,,40,7.38999987,206386.34375,2806.55035209754
79084,51059430901,51,059,430901,,,,,3230791.3671875,7804.40810354415
79111,51085321300,51,085,321300,,,,,35005438.3046875,34756.7390428492
79112,51085320500,51,085,320500,,,,,95115380.578125,74292.0971013611
79115,51770001900,51,770,001900,,,35,2.8599999,4655931.57421875,10171.1469933702
79116,51790000600,51,790,000600,,,48,5.3499999,20975884.2695313,21749.0923024756
79120,51760050200,51,760,050200,,,,,2701889.265625,8359.87062186523
79121,51760050300,51,760,050300,,,,,1108997.34375,5437.22544106703
79122,51059471204,51,059,471204,,,,,2469374.765625,9326.15592427739
79123,51760021200,51,760,021200,,,26,7.8499999,1449208.7578125,5657.2702216603
79124,51015070300,51,015,070300,,,18,4.19999981,243971970.679688,90710.2628890112
79125,51015070400,51,015,070400,,,,,219402405.496094,85055.5177843635
79126,51015070900,51,015,070900,,,,,233049562.15625,68094.0558522832
79127,51023040502,51,023,040502,,,,,39989974.6171875,31753.7100432499
79128,51023040301,51,023,040301,,,,,159188487.933594,69685.3704200767
79129,51760040300,51,760,040300,,,,,825728.53515625,3821.76730794927
79130,51059460504,51,059,460504,,,50,17.72999954,3351492.13671875,8771.89575576259
79131,51059491706,51,059,491706,,,60,4.13000011,1992970.47265625,6698.12554459477
79132,51059471203,51,059,471203,,,,,864608.234375,4010.71274369225
79133,51121021000,51,121,021000,,,,,35108671.2578125,31343.9989127478
79134,51770000601,51,770,000601,,,19,2.29999995,17596836.1054688,19608.4224453103
79135,51087200106,51,087,200106,,,17,1.65999997,4580113.59375,8998.79469299412
79136,51177020111,51,177,020111,,,,,3176912.49609375,8345.26863886406
79137,51081880102,51,081,880102,,,,,615597,3064.87683638536
79138,51041100208,51,041,100208,,,,,7038466.21484375,13849.2690629413
79139,51173030302,51,173,030302,,,66,9.72999954,52218232.0078125,43971.5230456887
79140,51173030702,51,173,030702,,,18,4.71999979,268943516.109375,86139.2662079401
79141,51173030701,51,173,030701,,,26,4.73000002,101313783.179688,62422.5337954434
79142,51550021010,51,550,021010,,,,,5816111.63671875,11516.0164391881
79143,51121021300,51,121,021300,,,,,377752826.40625,104466.665394846
79144,51121020500,51,121,020500,,,,,41670358.6367188,32458.0079033004
79145,51121020900,51,121,020900,,,29,4.05000019,42073840.8945313,39727.8452732927
79146,51121021400,51,121,021400,,,,,260774433.671875,81201.01299512
79147,51161031102,51,161,031102,,,30,5.73000002,5308033.47265625,18468.4884961228
79148,51680001700,51,680,001700,,,12,1.15999997,10707335.4101563,15924.4178797071
79149,51107611011,51,107,611011,,,,,2793761.0703125,9466.82606682199
79150,51710004001,51,710,004001,,,,,587775.6171875,3190.84857914323
79151,51710004002,51,710,004002,,,13,0.98000002,2145384.96484375,8796.45534272941
79152,51710004100,51,710,004100,,,,,641007,3263.70677928678
79153,51710004200,51,710,004200,,,,,721868.87109375,3531.54850864391
79154,51710005902,51,710,005902,,,47,7.03000021,3187436.05078125,8419.52866928301
79155,51710005903,51,710,005903,,,35,12.64000034,2269724.046875,7347.50485743282
79156,51710006000,51,710,006000,,,29,6.46000004,2628957.125,8195.42642077302
79157,51680001602,51,680,001602,,,70,6.67999983,3316746.53125,10006.8426087971
79158,51680000204,51,680,000204,,,35,4.67999983,5782118.91015625,14869.727356482
79159,51680001603,51,680,001603,,,,,4394294.3515625,9720.62297053946
79160,51810046013,51,810,046013,,,34,4.36000013,2194786.5625,7672.40412828901
79162,51065020104,51,065,020104,,,,,26441326.8242188,25185.9312472568
79163,51193010102,51,193,010102,,,,,280680808.558594,136893.083442969
79164,51193010101,51,193,010101,,,,,104305573.691406,151701.357936536
79165,51193010401,51,193,010401,,,,,73748869.0234375,55772.1644778906
79166,51760010201,51,760,010201,,,16,6.13000011,2020731.65625,8059.77565482432
79169,51089011200,51,089,011200,,,,,66553749.53125,49460.3312056399
79170,51183870400,51,183,870400,,,28,11.02000046,118270541.015625,61782.3727809147
79171,51183870100,51,183,870100,,,17,4.92999983,669129946.726563,206502.324156503
79172,51089010300,51,089,010300,,,24,3.93000007,145130188.019531,63858.8597624822
79173,51590001000,51,590,001000,,,210,19.76000023,5490843.953125,10740.6555058105
79174,51730811200,51,730,811200,,,164,11.56000042,24163217.53125,26490.955085254
79175,51730810700,51,730,810700,,,129,18.17000008,2189773.9765625,6800.76781931613
79176,51730810400,51,730,810400,,,34,4.75,1799773.68359375,7658.53267096884
79177,51810045425,51,810,045425,,,,,2187883.609375,5978.71244054291
79178,51059431001,51,059,431001,,,,,3802344.34765625,8770.91785107142
79179,51059492203,51,059,492203,,,,,8081521.890625,15852.8741758885
79180,51660000206,51,660,000206,,,,,1571204.3125,7631.00607944964
79181,51590980100,51,590,980100,,,,,9846383.8828125,20012.0527829302
79200,51041100206,51,041,100206,,,15,2.6099999,13264532.5585938,17259.8548656174
79201,51550021602,51,550,021602,,,93,7.48999977,6773238.26953125,12759.9646877378
79202,51550020814,51,550,020814,,,,,5242620.3671875,14465.5529190001
79203,51550020811,51,550,020811,,,,,4159760.3984375,10174.9960109953
79204,51550020910,51,550,020910,,,16,4.6500001,4876372.26171875,11964.3573201429
79205,51550021014,51,550,021014,,,,,35026892.2421875,37215.0645643768
79206,51550020810,51,550,020810,,,26,13.06999969,2097543.4296875,7915.30106473747
79207,51059480301,51,059,480301,,,,,17492417.1289063,19040.2554851634
79208,51059480204,51,059,480204,,,,,2495761.3671875,7979.26246204289
79209,51059480205,51,059,480205,,,,,3283343.8828125,8173.92262938094
79210,51059482506,51,059,482506,,,51,2.49000001,2729206.26171875,6690.96165371933
79211,51059461605,51,059,461605,,,,,1605043.44921875,5914.64280737514
79212,51760050600,51,760,050600,,,,,9980483.08203125,14061.228816394
79213,51760060200,51,760,060200,,,95,17.71999931,2442111.0546875,8214.88009438074
79214,51790000300,51,790,000300,,,14,1.64999998,9749094.8515625,15053.3427770627
79215,51059482604,51,059,482604,,,,,5947868.37109375,10561.4229154056
79216,51059440505,51,059,440505,,,,,1715095.453125,5648.38538066358
79218,51770002200,51,770,002200,,,27,11.53999996,6404721.5234375,15653.3715080704
79219,51770002100,51,770,002100,,,,,10711760.296875,16200.5457989805
79220,51770000100,51,770,000100,,,93,13.96000004,5493353.5078125,10493.6568350679
79221,51015070500,51,015,070500,,,,,188088147.175781,77935.6679700429
79222,51015070200,51,015,070200,,,,,568127986.242188,124490.667498115
79223,51147930202,51,147,930202,,,,,283141422.429688,99346.5112849381
79224,51121020100,51,121,020100,,,,,5280917.66796875,9717.83030866458
79225,51115951302,51,115,951302,,,,,37284942.1679688,145461.345901858
79226,51115951402,51,115,951402,,,,,82950313.5976563,111837.336758352
79227,51115951301,51,115,951301,,,,,107306380.761719,84558.6175416155
79228,51115951401,51,115,951401,,,,,123219035.789063,329730.787714706
79229,51700032211,51,700,032211,,,,,10266991.0039063,19062.7076637764
79230,51007930200,51,007,930200,,,,,686836413.078125,145968.023196322
79263,51059432000,51,059,432000,,,,,2955211.27734375,7530.0861550948
79264,51760040500,51,760,040500,,,30,2.42000008,971943,4387.03847175822
79265,51760040700,51,760,040700,,,,,1092008.34765625,4867.3344572725
79266,51059416000,51,059,416000,,,23,3.1099999,5630846.86328125,11251.8137742027
79267,51125950300,51,125,950300,,,17,3.5999999,774396664.371094,158937.588020266
79268,51121020600,51,121,020600,,,,,18959165.3515625,18037.7347887206
79269,51059432201,51,059,432201,,,,,975907.63671875,4827.53622167733
79270,51059461100,51,059,461100,,,11,1.77999997,10755151.8046875,16323.5350634763
79271,51059422202,51,059,422202,,,42,4.9000001,14230813.7226563,18270.6235725351
79272,51041100818,51,041,100818,,,,,9767995.59765625,16608.3442386549
79273,51041100410,51,041,100410,,,85,9.42000008,3159382.62109375,8260.86670751083
79274,51059452501,51,059,452501,,,,,8039168.19140625,13231.3643240961
79275,51059431802,51,059,431802,,,,,3164992.4296875,9417.12798961951
79276,51059452101,51,059,452101,,,22,6.42999983,5530995.84765625,9913.76498522726
79294,51650010306,51,650,010306,,,124,8.73999977,8845887.42578125,17872.7051424734
79295,51770003000,51,770,003000,,,25,2.1099999,8760769.1640625,18225.3498910007
79296,51059482603,51,059,482603,,,,,3684847.3828125,8541.16105894678
79297,51059440504,51,059,440504,,,,,331746.42578125,3094.43572230812
79298,51059461603,51,059,461603,,,,,2059343.58984375,5916.61994853137
79299,51059482507,51,059,482507,,,,,2299410.62890625,8555.44626548788
79300,51770000300,51,770,000300,,,50,5.32000017,14091337.09375,17591.1390849158
79301,51085320200,51,085,320200,,,,,260181496.210938,90045.1870479873
79302,51790000200,51,790,000200,,,22,1.88,7917466.1875,11258.3955710479
79303,51790000500,51,790,000500,,,,,20900442.5820313,24672.1974860361
79304,51760020700,51,760,020700,,,46,8.97000027,781122.5078125,3970.54828426188
79305,51059460503,51,059,460503,,,,,2424974.1328125,7296.3255586233
79348,51550020600,51,550,020600,,,11,3.45000005,4450836.51171875,11116.5715740693
79349,51730811300,51,730,811300,,,40,2.8599999,4437713.78515625,12646.8693481936
79350,51059482303,51,059,482303,,,,,2879990.39453125,9876.86878658197
79351,51041100510,51,041,100510,,,,,10429896.8242188,15732.8681932264
79352,51041101013,51,041,101013,,,,,18460236.2109375,18492.9022579973
79353,51059481103,51,059,481103,,,58,8,991504.2109375,4367.86324141548
79354,51059430101,51,059,430101,,,,,5540626.89453125,10401.5937504731
79355,51041100910,51,041,100910,,,12,3.49000001,10457060.109375,12859.3445044839
79356,51740210200,51,740,210200,,,,,5055070.4296875,12866.3840326208
79357,51680000901,51,680,000901,,,54,9.93999958,7018439.6328125,16316.4923452967
79358,51059422000,51,059,422000,,,,,7292526.16015625,14130.9753116628
79383,51760010300,51,760,010300,,,79,18,1984043.5234375,7257.7519479335
79384,51760011100,51,760,011100,,,83,9.52999973,3994307.80859375,9163.80362362378
79385,51790000100,51,790,000100,,,,,1006487.26171875,5761.97296746526
79386,51830370200,51,830,370200,,,36,3.80999994,5964916.64453125,13303.1566627609
79387,51830370300,51,830,370300,,,,,11705513.390625,26985.4464807869
79388,51059461604,51,059,461604,,,,,2602409.1328125,8092.6671091329
79389,51550021301,51,550,021301,,,28,4.78999996,384717822.269531,88665.634277388
79390,51650010502,51,650,010502,,,270,30.03000069,6317876.578125,12700.3189446826
79391,51041100107,51,041,100107,,,,,4919986.44140625,11295.6694852655
79392,51041100403,51,041,100403,,,,,107552455.273438,96195.0555014025
79396,51059480505,51,059,480505,,,,,2245260.80078125,6444.21308713971
79397,51059480802,51,059,480802,,,,,4316052.69140625,9702.29050301797
79435,51107611009,51,107,611009,,,,,7626145.203125,13264.6988197003
79436,51059481900,51,059,481900,,,12,1.38999999,17659910.140625,18357.2858109248
79437,51059482100,51,059,482100,,,37,6.88000011,1538075.09765625,5128.32782707229
79438,51059460501,51,059,460501,,,,,3693181.09375,9319.1838380703
79439,51059461202,51,059,461202,,,,,5460843.3671875,11929.5727380612
79440,51059451300,51,059,451300,,,,,2947305.8359375,8219.01464728246
79441,51059450602,51,059,450602,,,40,3.73000002,2225728.91796875,8815.61175298806
79442,51059450601,51,059,450601,,,,,5462818.234375,10715.106822274
79443,51041100912,51,041,100912,,,,,16715186.3242188,19299.3977733943
79444,51680001601,51,680,001601,,,16,2.48000002,8763766.63671875,14478.8181077695
79445,51059415402,51,059,415402,,,,,3936925.75,10934.0427628827
79446,51041100815,51,041,100815,,,,,9007129.7265625,13426.6172277626
79447,51177020405,51,177,020405,,,,,192064230.597656,75850.7508577112
