geography,quarter,name,units,med_price,med_dom,med_asratio
Locality,2022 Q3,Culpeper County,138,412500,12,1
Locality,2022 Q3,Petersburg City,133,169900,10,1
Locality,2022 Q3,Staunton City,131,230000,7,1
Locality,2022 Q3,Botetourt County,130,332050,13,1
Locality,2022 Q3,Pulaski County,128,212500,9.5,1
Locality,2022 Q3,Goochland County,120,541467.5,7,1
Locality,2022 Q3,Harrisonburg City,120,254450,6,1
Locality,2022 Q3,Powhatan County,116,380500,11,1.0001215
Locality,2022 Q3,Carroll County,112,225000,53,0.991802
Locality,2022 Q3,Wythe County,110,179000,56.5,0.982401
Locality,2022 Q3,Fredericksburg City,106,395000,12.5,1
Locality,2022 Q3,Prince George County,105,305000,10,1
Locality,2022 Q3,Nelson County,104,400000,15,0.9831705
Locality,2022 Q3,King William County,104,319975,15,1
Locality,2022 Q3,Hopewell City,103,191000,7,1
Locality,2022 Q3,King George County,102,444900,14.5,1
Locality,2022 Q3,Waynesboro City,99,260000,9,1
Locality,2022 Q3,Washington County,99,275000,51,1
Locality,2022 Q3,Williamsburg City,98,326400,7,1
Locality,2022 Q3,Amherst County,97,240000,6,1
Locality,2022 Q3,Page County,97,275000,11,1
Locality,2022 Q3,Salem City,96,236500,6.5,1.000013
Locality,2022 Q3,Fairfax City,90,644450,10,1
Locality,2022 Q3,Winchester City,86,319000,13,1
Locality,2022 Q3,Rockbridge County,86,275000,53,1
Locality,2022 Q3,Pittsylvania County,83,180000,47,1
Locality,2022 Q3,Dinwiddie County,83,260000,14,1
Locality,2022 Q3,Halifax County,80,162000,60,1
Locality,2022 Q3,Colonial Heights City,80,241500,7,1
Locality,2022 Q3,Northumberland County,78,389000,58.5,1
Locality,2022 Q3,Greene County,72,332500,9,1
Locality,2022 Q3,Lancaster County,70,395000,55,0.9835005
Locality,2022 Q3,Prince Edward County,68,249000,15,1
Locality,2022 Q3,Manassas Park City,65,400000,14,1
Locality,2022 Q3,Middlesex County,64,357000,33,0.9981415
Locality,2022 Q3,Smyth County,59,148000,60,0.972973
Locality,2022 Q3,Amelia County,56,304975,9.5,1
Locality,2022 Q3,Floyd County,56,246000,21,1
Locality,2022 Q3,Northampton County,55,490690,35,1
Locality,2022 Q3,Radford City,54,229950,9,1
Locality,2022 Q3,Martinsville City,54,148500,49.5,0.972742
Locality,2022 Q3,Mecklenburg County,52,215000,71.5,0.988439
Locality,2022 Q3,Poquoson City,52,403250,17.5,1
Locality,2022 Q3,Essex County,51,265050,24,1
Locality,2022 Q3,Clarke County,49,528500,9,1
Locality,2022 Q3,Galax City,49,164900,63,0.993072
Locality,2022 Q3,Tazewell County,48,139900,64,0.9973515
Locality,2022 Q3,Appomattox County,47,258000,10,1
Locality,2022 Q3,Alleghany County,47,134000,60,0.967742
Locality,2022 Q3,Mathews County,46,375000,20,1
Locality,2022 Q3,Buckingham County,45,255000,24,0.99182
Locality,2022 Q3,Franklin City,43,260000,11,1.000313
Locality,2022 Q3,Giles County,43,190000,11,1
Locality,2022 Q3,Lexington City,42,342750,40.5,0.982109
Locality,2022 Q3,Falls Church City,37,915000,6,1
Locality,2022 Q3,Southampton County,35,280000,29,1
Locality,2022 Q3,Nottoway County,35,165000,15,1
Locality,2022 Q3,Cumberland County,33,250000,10,1
Locality,2022 Q3,Grayson County,33,190000,68,0.966667
Locality,2022 Q3,Lunenburg County,33,165000,10,0.977778
Locality,2022 Q3,Russell County,30,152000,81,0.975717
Locality,2022 Q3,Patrick County,30,168000,81.5,1
Locality,2022 Q3,Madison County,28,390225,16,0.998747
Locality,2022 Q3,Bristol City,27,173500,49,1
Locality,2022 Q3,Sussex County,27,220000,17,1
Locality,2022 Q3,Buena Vista City,26,151200,71.5,0.995298
Locality,2022 Q3,Charlotte County,24,190000,32,1
Locality,2022 Q3,Surry County,19,244227,17,1
Locality,2022 Q3,Bedford City,19,228200,6,1
Locality,2022 Q3,King and Queen County,18,267500,23,1
Locality,2022 Q3,Rappahannock County,17,663683,29,1
Locality,2022 Q3,Richmond County,16,274000,66,0.985001
Locality,2022 Q3,Covington City,15,95000,14,1
Locality,2022 Q3,Buchanan County,14,112000,86,0.950951
Locality,2022 Q3,Bath County,12,256025,42.5,0.9511905
Locality,2022 Q3,Highland County,12,312500,19.5,0.953931
Locality,2022 Q3,Bland County,11,130000,24,0.991185
Locality,2022 Q3,Charles City County,10,180000,10.5,1.001253
Locality,2022 Q3,Brunswick County,8,219975,9.5,1
Locality,2022 Q3,Craig County,6,167442.5,7,1
Locality,2022 Q3,Greensville County,5,125000,74,1.010526
Locality,2022 Q3,Wise County,3,142000,102,0.881057
Locality,2022 Q3,Lee County,2,146300,57.5,0.9068985
Locality,2022 Q3,Dickenson County,1,85000,53,0.894737
Locality,2022 Q3,Scott County,1,320000,37,1.067022
State,2022 Q3,Virginia,33493,375000,10,1
MSA,2014 Q1,Washington MSA,6891,375000,25,0.992593
MSA,2014 Q1,Virginia Beach-Norfolk-Newport News MSA,4102,195000,65,0.9855165
MSA,2014 Q1,Richmond MSA,2923,187500,49,0.981888
MSA,2014 Q1,Other,1386,139900,113,0.955946
MSA,2014 Q1,Roanoke MSA,679,148000,72,0.96463
MSA,2014 Q1,Lynchburg MSA,534,151525,96.5,0.968784
MSA,2014 Q1,Charlottesville MSA,493,240000,70,0.967003
MSA,2014 Q1,Winchester MSA,261,192000,47,0.978213
MSA,2014 Q1,Blacksburg-Christiansburg-Radford,253,145000,73,0.969973
MSA,2014 Q1,Harrisonburg MSA,168,169200,88.5,0.968054
MSA,2014 Q1,Danville MSA,156,80450,161,0.9275805
MSA,2014 Q1,Kingsport-Bristol MSA,41,134000,139,0.952775
MSA,2014 Q2,Washington MSA,11652,410000,14,1
MSA,2014 Q2,Virginia Beach-Norfolk-Newport News MSA,5911,215000,48,0.988349
MSA,2014 Q2,Richmond MSA,4642,208000,27,0.986659
MSA,2014 Q2,Other,2048,157300,94.5,0.9618205
MSA,2014 Q2,Roanoke MSA,973,163500,52,0.969412
MSA,2014 Q2,Charlottesville MSA,889,280000,41,0.977778
MSA,2014 Q2,Lynchburg MSA,784,158950,76.5,0.9736295
MSA,2014 Q2,Winchester MSA,464,222500,33,0.982333
MSA,2014 Q2,Blacksburg-Christiansburg-Radford,403,177000,42,0.97561
MSA,2014 Q2,Harrisonburg MSA,292,170500,72,0.9735555
MSA,2014 Q2,Danville MSA,160,80000,139,0.944724
MSA,2014 Q2,Kingsport-Bristol MSA,48,149250,109.5,0.9359805
MSA,2014 Q3,Washington MSA,10627,402000,22,0.991712
MSA,2014 Q3,Virginia Beach-Norfolk-Newport News MSA,5937,216000,51,0.986413
MSA,2014 Q3,Richmond MSA,4637,209900,33,0.985075
MSA,2014 Q3,Other,2211,164600,95,0.962279
MSA,2014 Q3,Roanoke MSA,1031,168000,55,0.971643
MSA,2014 Q3,Charlottesville MSA,809,290000,48,0.975385
MSA,2014 Q3,Lynchburg MSA,709,164500,82,0.97116
MSA,2014 Q3,Blacksburg-Christiansburg-Radford,410,163700,57,0.970725
MSA,2014 Q3,Winchester MSA,400,216250,33.5,0.9835525
MSA,2014 Q3,Harrisonburg MSA,344,179950,60,0.974002
MSA,2014 Q3,Danville MSA,199,81900,125,0.933333
MSA,2014 Q3,Kingsport-Bristol MSA,60,126500,145.5,0.949139
MSA,2014 Q4,Washington MSA,8605,395000,32,0.988526
MSA,2014 Q4,Virginia Beach-Norfolk-Newport News MSA,5054,207900,57,0.9864525
MSA,2014 Q4,Richmond MSA,3818,205000,37,0.9828815
MSA,2014 Q4,Other,2047,160000,102,0.960526
MSA,2014 Q4,Roanoke MSA,836,156750,72,0.967539
MSA,2014 Q4,Lynchburg MSA,675,162000,86,0.97116
MSA,2014 Q4,Charlottesville MSA,669,257000,71,0.9699
MSA,2014 Q4,Winchester MSA,373,213000,32,0.984375
MSA,2014 Q4,Blacksburg-Christiansburg-Radford,284,165250,69,0.9672435
MSA,2014 Q4,Harrisonburg MSA,271,183000,68,0.967812
MSA,2014 Q4,Danville MSA,146,67550,110,0.92752
MSA,2014 Q4,Kingsport-Bristol MSA,57,140000,149,0.94518
MSA,2015 Q1,Washington MSA,7518,389994.5,35,0.988842
MSA,2015 Q1,Virginia Beach-Norfolk-Newport News MSA,4554,205000,63,0.985996
MSA,2015 Q1,Richmond MSA,3372,198000,42,0.984998
MSA,2015 Q1,Other,1689,148000,120,0.954286
MSA,2015 Q1,Roanoke MSA,720,154250,68,0.9666375
MSA,2015 Q1,Lynchburg MSA,613,158000,100,0.970285
MSA,2015 Q1,Charlottesville MSA,531,257000,59,0.974068
MSA,2015 Q1,Winchester MSA,311,205000,51,0.983193
MSA,2015 Q1,Blacksburg-Christiansburg-Radford,280,156000,76.5,0.97116
MSA,2015 Q1,Harrisonburg MSA,194,175875,86,0.9688025
MSA,2015 Q1,Danville MSA,132,71500,169.5,0.9316235
MSA,2015 Q1,Kingsport-Bristol MSA,53,157100,168,0.94995
MSA,2015 Q2,Washington MSA,12841,415250,16,0.994595
MSA,2015 Q2,Virginia Beach-Norfolk-Newport News MSA,6648,222950,47,0.990654
MSA,2015 Q2,Richmond MSA,5274,219000,22,0.992029
MSA,2015 Q2,Other,2279,160000,91,0.967732
MSA,2015 Q2,Roanoke MSA,1117,174000,46,0.972743
MSA,2015 Q2,Charlottesville MSA,1023,279800,25,0.983333
MSA,2015 Q2,Lynchburg MSA,846,160000,82,0.980654
MSA,2015 Q2,Blacksburg-Christiansburg-Radford,528,173000,39.5,0.977778
MSA,2015 Q2,Winchester MSA,507,228000,29,0.986753
MSA,2015 Q2,Harrisonburg MSA,344,193850,50.5,0.9737
MSA,2015 Q2,Danville MSA,200,86450,127.5,0.9492195
MSA,2015 Q2,Kingsport-Bristol MSA,101,148500,151,0.95498
MSA,2015 Q3,Washington MSA,11914,400000,24,0.9907785
MSA,2015 Q3,Virginia Beach-Norfolk-Newport News MSA,6834,228495,46,0.988478
MSA,2015 Q3,Richmond MSA,5223,217000,25,0.991285
MSA,2015 Q3,Other,2511,165500,87,0.963636
MSA,2015 Q3,Roanoke MSA,1128,167000,49.5,0.9711915
MSA,2015 Q3,Lynchburg MSA,959,160000,76,0.976744
MSA,2015 Q3,Charlottesville MSA,860,275950,37.5,0.976292
MSA,2015 Q3,Blacksburg-Christiansburg-Radford,494,164500,39,0.975904
MSA,2015 Q3,Winchester MSA,494,223500,31,0.985269
MSA,2015 Q3,Harrisonburg MSA,341,181000,49,0.971891
MSA,2015 Q3,Danville MSA,189,84000,121,0.949275
MSA,2015 Q3,Kingsport-Bristol MSA,122,142000,103,0.953113
MSA,2015 Q4,Washington MSA,9007,395000,31,0.98916
MSA,2015 Q4,Virginia Beach-Norfolk-Newport News MSA,5421,219900,53,0.988325
MSA,2015 Q4,Richmond MSA,4152,215000,30,0.989796
MSA,2015 Q4,Other,2165,159100,98,0.959933
MSA,2015 Q4,Roanoke MSA,890,162500,64,0.9701425
MSA,2015 Q4,Lynchburg MSA,721,162000,82,0.973196
MSA,2015 Q4,Charlottesville MSA,670,274500,50,0.97473
MSA,2015 Q4,Winchester MSA,412,215000,40.5,0.9871245
MSA,2015 Q4,Blacksburg-Christiansburg-Radford,338,153750,58,0.9776655
MSA,2015 Q4,Harrisonburg MSA,278,181000,52,0.9720955
MSA,2015 Q4,Danville MSA,147,83487,126,0.939833
MSA,2015 Q4,Kingsport-Bristol MSA,82,155900,126.5,0.9519835
MSA,2016 Q1,Washington MSA,7753,390000,36,0.989474
MSA,2016 Q1,Virginia Beach-Norfolk-Newport News MSA,5068,210000,55,0.987654
MSA,2016 Q1,Richmond MSA,3452,201000,38,0.9870045
MSA,2016 Q1,Other,1707,149500,107,0.959984
MSA,2016 Q1,Roanoke MSA,790,153500,69,0.970232
MSA,2016 Q1,Lynchburg MSA,587,153400,94,0.975118
MSA,2016 Q1,Charlottesville MSA,548,251000,63.5,0.9745495
MSA,2016 Q1,Blacksburg-Christiansburg-Radford,319,157000,61,0.974737
MSA,2016 Q1,Winchester MSA,312,213700,51,0.98334
MSA,2016 Q1,Harrisonburg MSA,221,193000,72,0.96932
MSA,2016 Q1,Danville MSA,133,82000,166,0.950656
MSA,2016 Q1,Kingsport-Bristol MSA,59,151500,150,0.956765
MSA,2016 Q2,Washington MSA,13843,417000,14,0.997954
MSA,2016 Q2,Virginia Beach-Norfolk-Newport News MSA,7545,235000,39,0.993554
MSA,2016 Q2,Richmond MSA,5873,225000,17,0.995907
MSA,2016 Q2,Other,2660,165000,81,0.969814
MSA,2016 Q2,Roanoke MSA,1240,170000,42.5,0.976407
MSA,2016 Q2,Charlottesville MSA,1079,296500,21,0.984615
MSA,2016 Q2,Lynchburg MSA,956,165000,66,0.9797735
MSA,2016 Q2,Blacksburg-Christiansburg-Radford,511,179000,35,0.983607
MSA,2016 Q2,Winchester MSA,482,239750,25,0.988759
MSA,2016 Q2,Harrisonburg MSA,394,189000,39.5,0.9761745
MSA,2016 Q2,Danville MSA,202,96200,130.5,0.9565435
MSA,2016 Q2,Kingsport-Bristol MSA,142,155000,136,0.9580255
MSA,2016 Q3,Washington MSA,12590,403550,21,0.9939555
MSA,2016 Q3,Virginia Beach-Norfolk-Newport News MSA,7317,230000,40,0.991331
MSA,2016 Q3,Richmond MSA,5669,225000,19,0.994832
MSA,2016 Q3,Other,2665,169400,76,0.968054
MSA,2016 Q3,Roanoke MSA,1239,163500,45,0.977744
MSA,2016 Q3,Lynchburg MSA,972,171500,61,0.980537
MSA,2016 Q3,Charlottesville MSA,939,275000,30,0.983005
MSA,2016 Q3,Winchester MSA,506,239910.5,29.5,0.985112
MSA,2016 Q3,Blacksburg-Christiansburg-Radford,458,171750,40.5,0.9739695
MSA,2016 Q3,Harrisonburg MSA,406,195000,51,0.9786475
MSA,2016 Q3,Danville MSA,184,105000,108.5,0.954997
MSA,2016 Q3,Kingsport-Bristol MSA,136,156000,110,0.949706
MSA,2016 Q4,Washington MSA,9779,401000,26,0.992
MSA,2016 Q4,Virginia Beach-Norfolk-Newport News MSA,5923,227000,45,0.992293
MSA,2016 Q4,Richmond MSA,4539,224900,28,0.994188
MSA,2016 Q4,Other,2305,166500,94,0.963782
MSA,2016 Q4,Roanoke MSA,970,165875,55,0.973832
MSA,2016 Q4,Lynchburg MSA,842,162200,71,0.9781625
MSA,2016 Q4,Charlottesville MSA,756,270595.5,31,0.9819625
MSA,2016 Q4,Winchester MSA,439,240000,34,0.989439
MSA,2016 Q4,Blacksburg-Christiansburg-Radford,354,171000,52,0.9745095
MSA,2016 Q4,Harrisonburg MSA,308,194950,58,0.976659
MSA,2016 Q4,Danville MSA,177,79900,112,0.956332
MSA,2016 Q4,Kingsport-Bristol MSA,114,167700,118.5,0.9543245
MSA,2017 Q1,Washington MSA,8513,399900,21,0.995261
MSA,2017 Q1,Virginia Beach-Norfolk-Newport News MSA,5318,220000,52,0.990648
MSA,2017 Q1,Richmond MSA,3972,222000,28,0.9956825
MSA,2017 Q1,Other,2036,160000,101.5,0.964467
MSA,2017 Q1,Roanoke MSA,895,167500,61,0.973463
MSA,2017 Q1,Lynchburg MSA,654,157500,78,0.974182
MSA,2017 Q1,Charlottesville MSA,573,279900,28,0.985844
MSA,2017 Q1,Blacksburg-Christiansburg-Radford,323,160000,45,0.978908
MSA,2017 Q1,Winchester MSA,309,230000,26,0.99033
MSA,2017 Q1,Harrisonburg MSA,230,189500,65,0.9749865
MSA,2017 Q1,Danville MSA,160,84550,122,0.9100275
MSA,2017 Q1,Kingsport-Bristol MSA,73,140000,159,0.944828
MSA,2017 Q2,Washington MSA,14824,435000,11,1
MSA,2017 Q2,Virginia Beach-Norfolk-Newport News MSA,7848,237000,34,0.9952675
MSA,2017 Q2,Richmond MSA,6342,237250,14,1
MSA,2017 Q2,Other,2924,174000,64,0.971044
MSA,2017 Q2,Roanoke MSA,1302,173750,29,0.981629
MSA,2017 Q2,Charlottesville MSA,1154,312095,12,0.9911355
MSA,2017 Q2,Lynchburg MSA,1052,173000,54,0.9857255
MSA,2017 Q2,Blacksburg-Christiansburg-Radford,561,180000,21,0.984375
MSA,2017 Q2,Winchester MSA,540,249623,17,0.993652
MSA,2017 Q2,Harrisonburg MSA,389,195000,28,0.981754
MSA,2017 Q2,Danville MSA,188,80001,100,0.9621145
MSA,2017 Q2,Kingsport-Bristol MSA,136,139725,107.5,0.951472
MSA,2017 Q3,Washington MSA,12442,420000,17,1
MSA,2017 Q3,Virginia Beach-Norfolk-Newport News MSA,7415,235000,37,0.993197
MSA,2017 Q3,Richmond MSA,5850,241950,16,1
MSA,2017 Q3,Other,2996,179000,70,0.9697055
