fips,locality,year,tenure,type,estimate,moe
51035,Carroll County,2011,Owner,3 or 4 units,13,21
51035,Carroll County,2011,Owner,5 to 9 units,11,18
51035,Carroll County,2011,Owner,50 or more units,0,95
51035,Carroll County,2011,Owner,Mobile (manufactured) home,2106,334
51035,Carroll County,2011,Owner,Other,0,95
51035,Carroll County,2011,Owner,Single-family (attached),64,46
51035,Carroll County,2011,Owner,Single-family (detached),7531,389
51035,Carroll County,2011,Renter,10 to 19 units,64,107
51035,Carroll County,2011,Renter,2 units,82,83
51035,Carroll County,2011,Renter,20 to 49 units,32,26
51035,Carroll County,2011,Renter,3 or 4 units,106,75
51035,Carroll County,2011,Renter,5 to 9 units,131,84
51035,Carroll County,2011,Renter,50 or more units,48,61
51035,Carroll County,2011,Renter,Mobile (manufactured) home,1155,282
51035,Carroll County,2011,Renter,Other,0,95
51035,Carroll County,2011,Renter,Single-family (attached),0,95
51035,Carroll County,2011,Renter,Single-family (detached),1201,268
51035,Carroll County,2012,Owner,10 to 19 units,0,23
51035,Carroll County,2012,Owner,2 units,0,23
51035,Carroll County,2012,Owner,20 to 49 units,0,23
51035,Carroll County,2012,Owner,3 or 4 units,13,21
51035,Carroll County,2012,Owner,5 to 9 units,14,23
51035,Carroll County,2012,Owner,50 or more units,0,23
51035,Carroll County,2012,Owner,Mobile (manufactured) home,2064,293
51035,Carroll County,2012,Owner,Other,0,23
51035,Carroll County,2012,Owner,Single-family (attached),86,65
51035,Carroll County,2012,Owner,Single-family (detached),7695,419
51035,Carroll County,2012,Renter,10 to 19 units,81,106
51035,Carroll County,2012,Renter,2 units,80,75
51035,Carroll County,2012,Renter,20 to 49 units,24,28
51035,Carroll County,2012,Renter,3 or 4 units,115,74
51035,Carroll County,2012,Renter,5 to 9 units,184,108
51035,Carroll County,2012,Renter,50 or more units,39,48
51035,Carroll County,2012,Renter,Mobile (manufactured) home,1042,250
51035,Carroll County,2012,Renter,Other,0,23
51035,Carroll County,2012,Renter,Single-family (attached),0,23
51035,Carroll County,2012,Renter,Single-family (detached),1185,249
51035,Carroll County,2013,Owner,10 to 19 units,0,23
51035,Carroll County,2013,Owner,2 units,0,23
51035,Carroll County,2013,Owner,20 to 49 units,0,23
51035,Carroll County,2013,Owner,3 or 4 units,13,20
51035,Carroll County,2013,Owner,5 to 9 units,0,23
51035,Carroll County,2013,Owner,50 or more units,0,23
51035,Carroll County,2013,Owner,Mobile (manufactured) home,1987,365
51035,Carroll County,2013,Owner,Other,0,23
51035,Carroll County,2013,Owner,Single-family (attached),107,88
51035,Carroll County,2013,Owner,Single-family (detached),7782,454
51035,Carroll County,2013,Renter,10 to 19 units,36,60
51035,Carroll County,2013,Renter,2 units,72,70
51035,Carroll County,2013,Renter,20 to 49 units,28,24
51035,Carroll County,2013,Renter,3 or 4 units,166,90
51035,Carroll County,2013,Renter,5 to 9 units,174,108
51035,Carroll County,2013,Renter,50 or more units,25,39
51035,Carroll County,2013,Renter,Mobile (manufactured) home,1018,225
51035,Carroll County,2013,Renter,Other,0,23
51035,Carroll County,2013,Renter,Single-family (attached),5,10
51035,Carroll County,2013,Renter,Single-family (detached),1159,231
51035,Carroll County,2014,Owner,10 to 19 units,0,22
51035,Carroll County,2014,Owner,2 units,0,22
51035,Carroll County,2014,Owner,20 to 49 units,0,22
51035,Carroll County,2014,Owner,3 or 4 units,11,15
51035,Carroll County,2014,Owner,5 to 9 units,0,22
51035,Carroll County,2014,Owner,50 or more units,0,22
51035,Carroll County,2014,Owner,Mobile (manufactured) home,1826,273
51035,Carroll County,2014,Owner,Other,0,22
51035,Carroll County,2014,Owner,Single-family (attached),119,97
51035,Carroll County,2014,Owner,Single-family (detached),7890,397
51035,Carroll County,2014,Renter,10 to 19 units,69,74
51035,Carroll County,2014,Renter,2 units,141,105
51035,Carroll County,2014,Renter,20 to 49 units,28,24
51035,Carroll County,2014,Renter,3 or 4 units,134,104
51035,Carroll County,2014,Renter,5 to 9 units,197,105
51035,Carroll County,2014,Renter,50 or more units,29,46
51035,Carroll County,2014,Renter,Mobile (manufactured) home,960,224
51035,Carroll County,2014,Renter,Other,0,22
51035,Carroll County,2014,Renter,Single-family (attached),28,31
51035,Carroll County,2014,Renter,Single-family (detached),1076,254
51035,Carroll County,2015,Owner,10 to 19 units,0,22
51035,Carroll County,2015,Owner,2 units,0,22
51035,Carroll County,2015,Owner,20 to 49 units,0,22
51035,Carroll County,2015,Owner,3 or 4 units,0,22
51035,Carroll County,2015,Owner,5 to 9 units,16,25
51035,Carroll County,2015,Owner,50 or more units,0,22
51035,Carroll County,2015,Owner,Mobile (manufactured) home,1734,229
51035,Carroll County,2015,Owner,Other,0,22
51035,Carroll County,2015,Owner,Single-family (attached),117,94
51035,Carroll County,2015,Owner,Single-family (detached),8048,391
51035,Carroll County,2015,Renter,10 to 19 units,72,59
51035,Carroll County,2015,Renter,2 units,154,102
51035,Carroll County,2015,Renter,20 to 49 units,32,31
51035,Carroll County,2015,Renter,3 or 4 units,195,117
51035,Carroll County,2015,Renter,5 to 9 units,148,88
51035,Carroll County,2015,Renter,50 or more units,0,22
51035,Carroll County,2015,Renter,Mobile (manufactured) home,801,215
51035,Carroll County,2015,Renter,Other,0,22
51035,Carroll County,2015,Renter,Single-family (attached),23,27
51035,Carroll County,2015,Renter,Single-family (detached),1208,266
51035,Carroll County,2016,Owner,10 to 19 units,0,22
51035,Carroll County,2016,Owner,2 units,0,22
51035,Carroll County,2016,Owner,20 to 49 units,0,22
51035,Carroll County,2016,Owner,3 or 4 units,0,22
51035,Carroll County,2016,Owner,5 to 9 units,15,23
51035,Carroll County,2016,Owner,50 or more units,0,22
51035,Carroll County,2016,Owner,Mobile (manufactured) home,1823,201
51035,Carroll County,2016,Owner,Other,0,22
51035,Carroll County,2016,Owner,Single-family (attached),102,74
51035,Carroll County,2016,Owner,Single-family (detached),7909,386
51035,Carroll County,2016,Renter,10 to 19 units,64,57
51035,Carroll County,2016,Renter,2 units,150,99
51035,Carroll County,2016,Renter,20 to 49 units,57,52
51035,Carroll County,2016,Renter,3 or 4 units,296,134
51035,Carroll County,2016,Renter,5 to 9 units,136,110
51035,Carroll County,2016,Renter,50 or more units,0,22
51035,Carroll County,2016,Renter,Mobile (manufactured) home,787,196
51035,Carroll County,2016,Renter,Other,0,22
51035,Carroll County,2016,Renter,Single-family (attached),15,21
51035,Carroll County,2016,Renter,Single-family (detached),1288,256
51035,Carroll County,2017,Owner,10 to 19 units,0,22
51035,Carroll County,2017,Owner,2 units,0,22
51035,Carroll County,2017,Owner,20 to 49 units,0,22
51035,Carroll County,2017,Owner,3 or 4 units,0,22
51035,Carroll County,2017,Owner,5 to 9 units,18,26
51035,Carroll County,2017,Owner,50 or more units,0,22
51035,Carroll County,2017,Owner,Mobile (manufactured) home,1930,300
51035,Carroll County,2017,Owner,Other,0,22
51035,Carroll County,2017,Owner,Single-family (attached),79,77
51035,Carroll County,2017,Owner,Single-family (detached),7733,335
51035,Carroll County,2017,Renter,10 to 19 units,72,77
51035,Carroll County,2017,Renter,2 units,106,82
51035,Carroll County,2017,Renter,20 to 49 units,121,71
51035,Carroll County,2017,Renter,3 or 4 units,379,182
51035,Carroll County,2017,Renter,5 to 9 units,138,111
51035,Carroll County,2017,Renter,50 or more units,0,22
51035,Carroll County,2017,Renter,Mobile (manufactured) home,705,178
51035,Carroll County,2017,Renter,Other,0,22
51035,Carroll County,2017,Renter,Single-family (attached),17,23
51035,Carroll County,2017,Renter,Single-family (detached),1219,260
51035,Carroll County,2018,Owner,10 to 19 units,0,22
51035,Carroll County,2018,Owner,2 units,0,22
51035,Carroll County,2018,Owner,20 to 49 units,0,22
51035,Carroll County,2018,Owner,3 or 4 units,0,22
51035,Carroll County,2018,Owner,5 to 9 units,28,40
51035,Carroll County,2018,Owner,50 or more units,0,22
51035,Carroll County,2018,Owner,Mobile (manufactured) home,1887,270
51035,Carroll County,2018,Owner,Other,3,5
51035,Carroll County,2018,Owner,Single-family (attached),16,25
51035,Carroll County,2018,Owner,Single-family (detached),7592,437
51035,Carroll County,2018,Renter,10 to 19 units,86,76
51035,Carroll County,2018,Renter,2 units,95,75
51035,Carroll County,2018,Renter,20 to 49 units,121,83
51035,Carroll County,2018,Renter,3 or 4 units,185,111
51035,Carroll County,2018,Renter,5 to 9 units,240,138
51035,Carroll County,2018,Renter,50 or more units,0,22
51035,Carroll County,2018,Renter,Mobile (manufactured) home,713,211
51035,Carroll County,2018,Renter,Other,0,22
51035,Carroll County,2018,Renter,Single-family (attached),12,22
51035,Carroll County,2018,Renter,Single-family (detached),1397,291
51035,Carroll County,2019,Owner,10 to 19 units,0,23
51035,Carroll County,2019,Owner,2 units,0,23
51035,Carroll County,2019,Owner,20 to 49 units,0,23
51035,Carroll County,2019,Owner,3 or 4 units,0,23
51035,Carroll County,2019,Owner,5 to 9 units,26,39
51035,Carroll County,2019,Owner,50 or more units,0,23
51035,Carroll County,2019,Owner,Mobile (manufactured) home,1955,326
51035,Carroll County,2019,Owner,Other,3,5
51035,Carroll County,2019,Owner,Single-family (attached),0,23
51035,Carroll County,2019,Owner,Single-family (detached),7690,443
51035,Carroll County,2019,Renter,10 to 19 units,77,79
51035,Carroll County,2019,Renter,2 units,49,48
51035,Carroll County,2019,Renter,20 to 49 units,116,79
51035,Carroll County,2019,Renter,3 or 4 units,203,140
51035,Carroll County,2019,Renter,5 to 9 units,192,113
51035,Carroll County,2019,Renter,50 or more units,0,23
51035,Carroll County,2019,Renter,Mobile (manufactured) home,553,162
51035,Carroll County,2019,Renter,Other,0,23
51035,Carroll County,2019,Renter,Single-family (attached),0,23
51035,Carroll County,2019,Renter,Single-family (detached),1493,308
51035,Carroll County,2020,Owner,10 to 19 units,0,24
51035,Carroll County,2020,Owner,2 units,0,24
51035,Carroll County,2020,Owner,20 to 49 units,0,24
51035,Carroll County,2020,Owner,3 or 4 units,0,24
51035,Carroll County,2020,Owner,5 to 9 units,0,24
51035,Carroll County,2020,Owner,50 or more units,0,24
51035,Carroll County,2020,Owner,Mobile (manufactured) home,2030,419
51035,Carroll County,2020,Owner,Other,1,4
51035,Carroll County,2020,Owner,Single-family (attached),55,65
51035,Carroll County,2020,Owner,Single-family (detached),7533,386
51035,Carroll County,2020,Renter,10 to 19 units,53,49
51035,Carroll County,2020,Renter,2 units,49,47
51035,Carroll County,2020,Renter,20 to 49 units,79,56
51035,Carroll County,2020,Renter,3 or 4 units,127,89
51035,Carroll County,2020,Renter,5 to 9 units,135,92
51035,Carroll County,2020,Renter,50 or more units,0,24
51035,Carroll County,2020,Renter,Mobile (manufactured) home,665,260
51035,Carroll County,2020,Renter,Other,0,24
51035,Carroll County,2020,Renter,Single-family (attached),0,24
51035,Carroll County,2020,Renter,Single-family (detached),1407,365
51035,Carroll County,2021,Owner,10 to 19 units,0,25
51035,Carroll County,2021,Owner,2 units,5,8
51035,Carroll County,2021,Owner,20 to 49 units,0,25
51035,Carroll County,2021,Owner,3 or 4 units,0,25
51035,Carroll County,2021,Owner,5 to 9 units,0,25
51035,Carroll County,2021,Owner,50 or more units,0,25
51035,Carroll County,2021,Owner,Mobile (manufactured) home,1775,356
51035,Carroll County,2021,Owner,Other,4,7
51035,Carroll County,2021,Owner,Single-family (attached),44,58
51035,Carroll County,2021,Owner,Single-family (detached),7606,490
51035,Carroll County,2021,Renter,10 to 19 units,92,81
51035,Carroll County,2021,Renter,2 units,11,19
51035,Carroll County,2021,Renter,20 to 49 units,102,67
51035,Carroll County,2021,Renter,3 or 4 units,69,57
51035,Carroll County,2021,Renter,5 to 9 units,148,92
51035,Carroll County,2021,Renter,50 or more units,0,25
51035,Carroll County,2021,Renter,Mobile (manufactured) home,706,252
51035,Carroll County,2021,Renter,Other,0,25
51035,Carroll County,2021,Renter,Single-family (attached),0,25
51035,Carroll County,2021,Renter,Single-family (detached),1565,319
51036,Charles City County,2010,Owner,10 to 19 units,0,127
51036,Charles City County,2010,Owner,2 units,0,127
51036,Charles City County,2010,Owner,20 to 49 units,0,127
51036,Charles City County,2010,Owner,3 or 4 units,0,127
51036,Charles City County,2010,Owner,5 to 9 units,0,127
51036,Charles City County,2010,Owner,50 or more units,0,127
51036,Charles City County,2010,Owner,Mobile (manufactured) home,368,77
51036,Charles City County,2010,Owner,Other,0,127
51036,Charles City County,2010,Owner,Single-family (attached),36,34
51036,Charles City County,2010,Owner,Single-family (detached),1902,130
51036,Charles City County,2010,Renter,10 to 19 units,0,127
51036,Charles City County,2010,Renter,2 units,37,34
51036,Charles City County,2010,Renter,20 to 49 units,10,13
51036,Charles City County,2010,Renter,3 or 4 units,0,127
51036,Charles City County,2010,Renter,5 to 9 units,14,20
51036,Charles City County,2010,Renter,50 or more units,0,127
51036,Charles City County,2010,Renter,Mobile (manufactured) home,62,43
51036,Charles City County,2010,Renter,Other,0,127
51036,Charles City County,2010,Renter,Single-family (attached),43,34
51036,Charles City County,2010,Renter,Single-family (detached),241,69
51036,Charles City County,2011,Owner,10 to 19 units,0,95
51036,Charles City County,2011,Owner,2 units,0,95
51036,Charles City County,2011,Owner,20 to 49 units,0,95
51036,Charles City County,2011,Owner,3 or 4 units,0,95
51036,Charles City County,2011,Owner,5 to 9 units,0,95
51036,Charles City County,2011,Owner,50 or more units,0,95
51036,Charles City County,2011,Owner,Mobile (manufactured) home,343,71
51036,Charles City County,2011,Owner,Other,0,95
51036,Charles City County,2011,Owner,Single-family (attached),28,25
51036,Charles City County,2011,Owner,Single-family (detached),1968,142
51036,Charles City County,2011,Renter,10 to 19 units,0,95
51036,Charles City County,2011,Renter,2 units,29,29
51036,Charles City County,2011,Renter,20 to 49 units,12,16
51036,Charles City County,2011,Renter,3 or 4 units,0,95
51036,Charles City County,2011,Renter,5 to 9 units,0,95
51036,Charles City County,2011,Renter,50 or more units,0,95
51036,Charles City County,2011,Renter,Mobile (manufactured) home,81,40
51036,Charles City County,2011,Renter,Other,0,95
51036,Charles City County,2011,Renter,Single-family (attached),37,32
51036,Charles City County,2011,Renter,Single-family (detached),249,56
51036,Charles City County,2012,Owner,10 to 19 units,0,17
51036,Charles City County,2012,Owner,2 units,1,2
51036,Charles City County,2012,Owner,20 to 49 units,0,17
51036,Charles City County,2012,Owner,3 or 4 units,0,17
51036,Charles City County,2012,Owner,5 to 9 units,0,17
51036,Charles City County,2012,Owner,50 or more units,2,3
51036,Charles City County,2012,Owner,Mobile (manufactured) home,307,62
51036,Charles City County,2012,Owner,Other,0,17
51036,Charles City County,2012,Owner,Single-family (attached),3,5
51036,Charles City County,2012,Owner,Single-family (detached),1966,112
51036,Charles City County,2012,Renter,10 to 19 units,0,17
51036,Charles City County,2012,Renter,2 units,34,35
51036,Charles City County,2012,Renter,20 to 49 units,23,29
51036,Charles City County,2012,Renter,3 or 4 units,0,17
51036,Charles City County,2012,Renter,5 to 9 units,0,17
51036,Charles City County,2012,Renter,50 or more units,0,17
51036,Charles City County,2012,Renter,Mobile (manufactured) home,86,36
51036,Charles City County,2012,Renter,Other,0,17
51036,Charles City County,2012,Renter,Single-family (attached),25,24
51036,Charles City County,2012,Renter,Single-family (detached),330,71
51036,Charles City County,2013,Owner,10 to 19 units,0,17
51036,Charles City County,2013,Owner,2 units,2,3
51036,Charles City County,2013,Owner,20 to 49 units,0,17
51036,Charles City County,2013,Owner,3 or 4 units,12,12
51036,Charles City County,2013,Owner,5 to 9 units,0,17
51036,Charles City County,2013,Owner,50 or more units,2,3
51036,Charles City County,2013,Owner,Mobile (manufactured) home,298,49
51036,Charles City County,2013,Owner,Other,0,17
51036,Charles City County,2013,Owner,Single-family (attached),6,6
51036,Charles City County,2013,Owner,Single-family (detached),1974,120
51036,Charles City County,2013,Renter,10 to 19 units,0,17
51036,Charles City County,2013,Renter,2 units,28,34
